,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.0,0.0,0.0,"0, 0, 0",1 a,-6m2,12
1,V2,6,0.0886,0.5443,0.5,"2y, y, 1/2",3 k,mm2,4
2,V3,6,0.1223,0.8777,0.3101,"x, 1-x, z",6 n,m,2
