,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,12,18,48,60,94,132,176,194,268,1007,3.3.8.8.8.8
1,V2,6,9,24,42,63,93,134,165,204,264,1005,3.3.3.3.3.3.8.8.8.*.*.*.*.*.*
