,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.5,0.0,0.0,"1/2, y, 0",4 b,2,2
1,V2,4,0.1667,0.1667,0.875,"x, x, 7/8",4 c,2,2
