,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.1787,0.058,0.2633,"x, y, z",24 d,1,1
1,V2,6,0.927,0.073,0.2811,"x, y, z",24 d,1,1
