,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,9,16,26,40,57,78,103,130,159,623,4.6.4.8.4.9
1,V2,4,7,12,24,38,50,68,94,122,153,573,4.4.4.4.4.9
