,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,12,43,96,168,260,375,512,666,840,1039,4012
1,V2,12,43,94,168,262,375,508,666,844,1039,4012
