,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.5,0.25,"0, 1/2, 1/4",4 d,-4m2,8
1,V2,3,0.0,0.3071,0.1107,"0, y, z",16 n,m,2
2,V3,4,0.1536,0.1536,0.0,"x, x, 0",8 h,mm2,4
