,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,5,11,20,26,40,52,64,78,110,411,3.8.3.8.3.16
1,V2,4,6,13,21,29,38,46,66,82,114,420,3.8.3.8.3.8(2)
2,V3,4,9,16,22,24,30,48,70,92,114,430,4.8(2).4.8(2).4.16(2)
3,V4,3,6,10,15,24,37,54,70,81,98,399,4.8(2).16(3)
