,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.2759,0.2759,"0, y, y",24 k,mm2,4
1,V2,3,0.0972,0.0972,0.3842,"x, x, z",48 k,m,2
2,V3,3,0.0,0.1671,0.3416,"0, y, z",48 j,m,2
3,V4,3,0.3658,0.0,0.3658,"x, 0, x",24 h,mm2,4
