,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1035,0.25,0.0,"x, y, 0",16 l,m,2
1,V2,4,0.1035,0.3965,0.1464,"x, y, z",32 o,1,1
