,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.0,0.1269,"1/2, 0, z",8 f,2
1,E2,0.25,0.3798,0.1269,"x, y, z",16 i,1
2,E3,0.2837,0.1298,0.0,"x, y, 0",8 h,m
3,E4,0.3269,0.1731,0.25,"x, 1/2-x, 1/4",8 g,2
