,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,6,12,21,28,40,49,67,98,109,435,3.8.3.12.3.12
1,V2,4,6,12,19,28,40,51,82,78,121,442,3.8.3.8.3.8
2,V3,4,5,11,19,26,40,51,70,85,113,425,3.8.3.12.3.12(2)
3,V4,3,6,10,16,27,40,53,70,85,100,411,4.8.12(2)
4,V5,4,8,14,21,30,38,48,76,89,125,454,3.8.4.12.4.12
5,V6,4,8,14,19,24,40,62,71,99,108,450,3.8.4.8.4.8
