,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.5,0.3854,0.25,"1/2, y, 1/4",2 d,2,2
1,V2,4,0.1504,0.1819,0.0,"x, y, z",4 e,1,1
