,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.0,0.1202,"0, 0, z",8 f,2
1,E2,0.1763,0.1763,0.25,"x, x, 1/4",8 e,2
2,E3,0.2821,0.2179,0.0,"x, 1/2-x, 0",8 h,2
3,E4,0.25,0.3942,0.1202,"x, y, z",16 i,1
