,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,10,20,33,48,65,90,118,150,189,728,4.6.4.6(2).5.6
1,V2,4,12,22,32,43,63,88,116,154,195,730,5.6(2).5.6(2).5.6(2)
2,V3,4,12,22,32,48,67,89,118,153,191,737,5.6.5.6.6.6(2)
