,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,16,28,50,109,155,188,257,371,442,1624
1,V2,7,16,28,52,106,152,193,260,364,434,1613
2,V3,3,8,26,54,78,126,201,274,306,402,1479
3,V4,3,8,26,52,80,132,198,265,312,412,1489
