,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0714,0.4739,0.1618,"x, y, z",24 r,1,1
1,V2,3,0.1751,0.4738,0.3382,"x, y, z",24 r,1,1
