,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.4865,0.5956,0.1816,"x, y, z",4 e,1,1
1,V2,4,0.217,0.1951,0.5916,"x, y, z",4 e,1,1
2,V3,4,0.064,0.5397,0.2866,"x, y, z",4 e,1,1
