,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.1008,0.8992,0.25,"x, 1-x, z",9 b,m,2
1,V1,5,0.8992,0.1008,0.75,"x, 1-x, z",9 b,m,2
