,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.25,0.25,0.176,"1/4, 1/4, z",4 e,mm2
1,E2,0.0,0.0,0.0,"0, 0, 0",4 d,2/m
2,E3,0.3024,0.0,0.25,"x, y, z",16 j,1
