,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.1036,0.0,0.25,"x, 0, z",8 o,m,2
1,V2,6,0.25,0.25,0.0,"1/4, 1/4, 0",4 e,2/m,4
