,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.5,0.0,"1/2, 1/2, 0",4 b,-1
1,E2,0.6,0.25,0.75,"x, 1/4, z",4 c,m
2,E3,0.25,0.5,0.125,"x, y, z",8 d,1
3,E4,0.35,0.25,0.375,"x, 1/4, z",4 c,m
