,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.3629,0.8629,0.0,"x, 1/2+x, 0",4 g,mm2,4
1,V2,6,0.0,0.0,0.0,"0, 0, 0",2 a,4/m,8
