,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,3,40,106,218,335,534,688,982,1165,1570,5642
1,V2,16,56,140,234,400,536,796,962,1328,1512,5981
