,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.226,0.226,0.1634,"x, x, z",8 i,m
1,E2,0.3341,0.0,0.0,"x, 0, 0",8 f,2
2,E3,0.476,0.1418,0.25,"x, y, z",16 j,1
3,E4,0.3582,0.1418,0.4134,"x, y, z",16 j,1
