,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0444,0.152,0.078,"x, y, z",48 e,1
1,E2,0.0,0.25,0.9704,"0, 1/4, z",24 d,2
2,E3,0.25,0.1855,0.0,"1/4, y, 0",24 d,2
3,E4,0.027,0.1585,0.875,"x, y, z",48 e,1
