,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.3318,0.2617,"0, y, z",8 m,m,2
1,V2,3,0.0,0.0992,0.1256,"0, y, z",8 m,m,2
2,V3,4,0.3737,0.1682,0.1082,"x, y, z",16 j,1,1
3,V4,3,0.2104,0.0605,0.0505,"x, y, z",16 j,1,1
