,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,10,15,24,38,55,72,85,107,416,4.12(2).12(2)
1,V2,3,6,10,14,20,34,52,68,88,110,406,4.8.16(4)
2,V3,4,5,9,16,26,35,48,71,83,108,406,3.12.3.12.3.12(2)
3,V4,4,5,9,15,26,34,46,72,84,106,402,3.8.3.12.3.12
