,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,20,42,72,121,168,221,294,374,458,1778
1,V2,7,18,44,79,111,163,233,291,368,462,1777
