,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,9,18,34,55,84,111,153,193,235,897,4.8(4).4.8(4).4.8(4)
1,V2,4,8,16,33,56,68,104,161,200,194,845,4.4.4.4.6(2).6(2)
2,V3,4,12,24,30,52,100,132,118,172,288,933,8(4).8(4).8(4).8(4).8(4).8(4)
