,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0313,0.2291,0.2709,"x, y, 1/2-y",96 k,m,2
1,V2,3,0.0855,0.2075,0.2485,"x, y, z",192 l,1,1
2,V3,3,0.1375,0.1817,0.2257,"x, y, z",192 l,1,1
