,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,8,15,27,40,62,90,123,153,190,712,6.6.8(2)
1,V2,3,7,11,18,34,54,88,114,149,181,660,4.6.6
2,V3,4,8,18,28,44,62,92,116,154,192,719,6.6.8.8.8.8
3,V4,4,6,10,18,32,60,88,116,146,188,669,4.4.6.6.*.*
