,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1255,0.272,0.3762,"x, y, z",48 i,1,1
1,V2,3,0.0729,0.3229,0.125,"x, 1/4+x, 1/8",24 g,2,2
