,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.6378,0.1993,0.0971,"x, y, z",12 g,1
1,E2,0.2609,0.9238,0.0,"x, y, z",12 g,1
2,E3,0.3371,0.0,0.25,"x, 0, 1/4",6 f,2
