,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,12,21,36,52,70,105,131,156,593,8.8.8
1,V2,3,6,12,21,36,55,75,101,130,163,603,8.8.8
