,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,13,19,26,42,56,68,82,114,146,574
1,V2,5,13,19,28,38,54,68,86,108,140,560
2,V3,3,6,17,27,36,46,68,88,104,124,520
3,V4,3,8,15,27,36,50,66,86,104,132,528
