,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,16,52,104,214,352,476,700,922,1148,1432,5417
1,V2,16,49,110,211,337,491,691,898,1163,1420,5387
2,V3,13,49,114,204,323,499,683,890,1153,1413,5342
3,V4,12,49,113,205,327,490,691,908,1129,1426,5351
