,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,18,37,64,102,162,226,292,357,438,1704
1,V2,3,8,26,53,86,132,186,265,349,432,1541
2,V3,5,18,38,68,107,148,215,284,362,442,1688
