,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.093,0.093,0.332,"x, x, z",96 g,m,2
1,V2,3,0.093,0.093,0.4226,"x, x, z",96 g,m,2
2,V3,3,0.0562,0.0562,0.2578,"x, x, z",96 g,m,2
3,V4,5,0.0427,0.0427,0.4787,"x, x, z",96 g,m,2
