,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2019,0.2172,0.2486,"x, y, z",48 h,1
1,E2,0.2186,0.2967,0.2346,"x, y, z",48 h,1
2,E3,0.1144,0.2754,0.2222,"x, y, z",48 h,1
3,E4,0.0,0.2869,0.2112,"0, y, z",24 g,2
4,E5,0.0291,0.3229,0.1758,"x, y, z",48 h,1
5,E6,0.0,0.4003,0.0994,"0, y, z",24 g,m
6,E7,0.0,0.4417,0.0,"0, y, 0",12 d,mm2
7,E8,0.0,0.5,0.0583,"0, 1/2, z",12 e,mm2
