,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,9,18,34,55,76,103,144,187,229,860,4.7.4.7.4.7
1,V2,4,9,20,34,54,81,110,144,185,229,871,3.4.7.8.7.8
