,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1416,0.9413,0.1358,"x, y, z",32 m,1
1,E2,0.3087,0.1913,0.1358,"x, 1/2-x, z",16 l,m
2,E3,0.2003,0.083,0.0,"x, y, 0",16 k,m
3,E4,0.1416,0.1416,0.25,"x, x, 1/4",16 i,2
4,E5,0.2003,0.0,0.25,"x, 0, 1/4",16 j,2
