,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.1985,0.25,"0, y, 1/4",4 c,mm2
1,E2,0.25,0.25,0.5,"1/4, 1/4, 1/2",8 d,-1
2,E3,0.3564,0.1264,0.25,"x, y, 1/4",8 g,m
3,E4,0.5,0.0,0.5,"1/2, 0, 1/2",4 b,2/m
