,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.3333,0.6667,0.3125,"1/3, 2/3, z",4 h,3m,6
1,V2,3,0.0,0.5,0.1875,"0, 1/2, z",6 i,mm2,4
