,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,8,0.0,0.0,0.0,"0, 0, 0",1 a,4/mmm,16
1,V2,4,0.0,0.5,0.5,"0, 1/2, 1/2",2 c,mmm,8
2,V3,8,0.5,0.5,0.1801,"1/2, 1/2, z",2 h,4mm,8
