,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.7965,0.3749,"0, y, z",4 a,m
1,E2,0.25,0.6408,0.4709,"x, y, z",8 b,1
2,E3,0.0,0.0943,0.654,"0, y, z",4 a,m
3,E4,0.0,0.0006,0.904,"0, y, z",4 a,m
