,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.25,0.1577,0.3423,"1/4, y, 1/2-y",48 i,2,2
1,V2,3,0.25,0.0653,0.4347,"1/4, y, 1/2-y",48 i,2,2
