,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,11,15,18,23,28,33,40,48,226,4.8.8(2)
1,V2,3,5,9,14,17,22,29,34,40,46,220,4.8.8
2,V3,3,5,8,12,17,24,30,34,40,46,220,4.8.8
3,V4,4,7,11,16,19,23,28,32,40,51,232,3.8.4.8.4.8
