,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,8,0.0,0.0,0.0,"0, 0, 0",2 a,4/m,8
1,V2,3,0.3333,0.1667,0.25,"x, 1/2-x, 1/4",8 g,2,2
