,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,9,19,34,48,73,98,125,167,197,775,3.4.5.8.5.8
1,V2,4,11,18,31,54,72,96,128,160,204,779,4.5.5.8.5.8
