,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,5,9,15,22,32,46,70,81,109,394,3.8.3.16.3.16
1,V2,3,6,10,14,20,32,50,70,81,104,391,4.8.16(2)
