,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.25,0.6083,0.0838,"1/4, y, z",4 e,m,2
1,V2,3,0.0708,0.0709,0.3038,"x, y, z",8 g,1,1
2,V3,18,0.25,0.25,0.8068,"1/4, 1/4, z",2 b,mm2,4
