,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.1352,0.8648,"x, y, 1-y",24 k,m,2
1,V2,4,0.0552,0.1903,0.58,"x, y, z",48 l,1,1
