,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0984,0.0,0.0,"x, 0, 0",8 i,mm2
1,E2,0.1239,0.1935,0.0,"x, y, 0",16 l,m
2,E3,0.219,0.219,0.0,"x, x, 0",8 h,mm2
3,E4,0.1804,0.3196,0.25,"x, 1/2-x, 1/4",16 k,2
