,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.8658,0.3658,0.1016,"x, y, z",32 i,1
1,E2,0.1342,0.6158,0.125,"x, 3/4-x, 1/8",16 g,2
2,E3,0.0,0.5,0.0,"0, 1/2, 0",8 c,2/m
