,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,9,12,69,44,195,98,387,174,645,272,1906
1,V2,3,22,23,116,65,272,129,494,215,782,2122
