,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,4,65,36,356,108,884,220,1652,372,2660,6358
1,V2,24,18,216,74,648,170,1320,306,2232,482,5491
