,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.358,0.358,"0, y, y",12 i,mm2,4
1,V2,3,0.238,0.238,0.1549,"x, x, y",24 m,m,2
2,V3,3,0.4412,0.0,0.5588,"x, 0, 1-x",12 i,mm2,4
3,V4,3,0.0588,0.286,0.286,"x, y, y",24 m,m,2
