,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,16,28,74,92,202,208,394,348,634,2001,4.4.4.4.6(2).6(2)
1,V2,6,12,42,62,138,144,312,302,522,428,1969,4.4.4.4.4.4.8(8).8(8).8(8).8(16).8(16).8(16).8(16).8(16).8(16)
