,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.5,0.0,"0, 1/2, 0",6 g,2/m,4
1,V2,4,0.3333,0.1667,0.25,"2y, y, 1/4",6 h,mm2,4
2,V3,3,0.4444,0.2222,0.0833,"2y, y, z",12 k,m,2
3,V4,3,0.0,0.0,0.25,"0, 0, 1/4",2 b,-6m2,12
4,V5,3,0.6667,0.3333,0.25,"2/3, 1/3, 1/4",2 c,-6m2,12
