,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,6,26,38,98,102,218,198,386,326,602,2001
1,V2,8,18,56,66,152,146,296,258,488,402,1891
2,V3,4,20,36,98,100,218,196,386,324,602,1985
