,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.0,0.5,0.2278,"0, 1/2, z",12 h,mm2,4
1,V2,6,0.0,0.2894,0.2894,"0, y, y",12 i,mm2,4
2,V3,6,0.8903,0.3511,0.1097,"x, y, 1-x",24 m,m,2
