,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1434,0.3161,0.2905,"x, y, z",48 h,1
1,E2,0.0653,0.2628,0.3837,"x, y, z",48 h,1
2,E3,0.2628,0.5,0.0,"x, 1/2, 0",12 e,mm2
