,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.7886,0.3943,0.0,"2y, y, 0",6 l,mm2
1,E2,0.0,0.317,0.0,"0, y, 0",6 j,mm2
2,E3,0.8943,0.3557,0.25,"x, y, z",24 r,1
